EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
205738227,FRIENDS OF NORTH SIOUX CITYCOMMUNITY LIBRARY INC,% JERALD GOEHRING,601 RIVER DR,N SIOUX CITY,SD,57049-3001,0000,03,3,1000,200612,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B12,
205767706,JAMES AND ELOISE ELMEN FOUNDATION,% RICHARD J ELMEN,2603 S RIDGEVIEW WAY,SIOUX FALLS,SD,57105-4223,0000,03,3,1000,200708,1,04,000000000,1,01,201812,7,4,00,1,12,8573571,397179,,T20,
205767798,ROBERT AND RITA ELMEN FOUNDATION,% ROBERT C ELMEN,2901 W 11TH ST,SIOUX FALLS,SD,57104-2538,0000,03,3,1000,200612,1,04,000000000,1,01,201812,8,5,00,1,12,12072057,678101,,T20,
205772779,EDGE CHRISTIAN PRESCHOOL,% JAMES SCHLEKEWAY,1708 W GRAND XING,MOBRIDGE,SD,57601-1115,0000,03,3,1000,201401,1,15,000000000,1,01,201908,0,0,02,0,08,0,0,0,P20,
205779185,ALCESTER EMS,% PAULA WIBERG,PO BOX 911,ALCESTER,SD,57001-0911,0000,03,3,1000,201301,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,M23,
205799609,SOUNDS OF SOUTH DAKOTA INC,% JILL GREVLOS,6404 S KILLARNEY CIR,SIOUX FALLS,SD,57108-3251,0000,03,3,2100,200707,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,A6A,
205814735,BATTLE MOUNTAIN HUMANE SOCIETY,% ANN GOELZ,14109 SD HIGHWAY 40,HERMOSA,SD,57744-5048,0000,03,3,1000,200612,1,15,000000000,1,01,201912,4,4,01,0,12,315529,289484,289484,D20,
205841872,CAN WIGMUNKE,% PATRICIA HAMMOND,PO BOX 53,MARTIN,SD,57551-0053,0000,03,3,1200,200807,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,S30,
205850491,SIOUX FALLS SPORTS AUTHORITY,% MICHAEL SULLIVAN,200 N PHILLIPS AVE STE 304,SIOUX FALLS,SD,57104-6042,0000,03,3,1000,200806,1,17,000000000,1,01,201812,6,7,01,0,12,3957566,7445101,7445101,N31,
205857842,LANTIS FOUNDATION INC,,PO BOX 699,SPEARFISH,SD,57783-0699,0000,03,3,1000,200703,1,04,000000000,1,01,201812,6,4,00,1,12,1466894,225567,,B82,
205858531,SIOUX EMPIRE JUNIOR GOLFASSOCIATION,% JASON SUDENGA,7708 W VISTA PARK ST,SIOUX FALLS,SD,57106-8500,0000,03,3,1000,200712,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N6A,
205867492,POINT IS TO SERVE,% ALLEN KJESBO,506 N KIWANIS AVE,SIOUX FALLS,SD,57104-2521,3125,03,9,7000,195504,1,10,001000000,5,01,,0,0,06,0,12,,,,X20,
205886233,SIOUXLAND WOODTURNERS,% ROYCE MERRITT,1009 E DOVE TRL,SIOUX FALLS,SD,57108-2922,0000,07,3,1000,201810,2,00,000000000,5,01,201912,0,0,02,0,12,0,0,0,N50,
205892134,JOHN WITHERSPOON COLLEGE,% LANNY EVANS,4024 SHERIDAN LAKE RD,RAPID CITY,SD,57702-5331,0000,03,3,2000,200709,1,11,000000000,1,01,201907,4,5,01,0,07,435858,610543,361696,B50,BLACK HILLS BIBLICAL INSTITUTE
205925545,RAPID CITY KOREAN CHURCH INC,% KEIHWAN RYOO,721 FARLOW AVE,RAPID CITY,SD,57701-1114,0000,03,3,7100,200708,1,10,000000000,1,01,,4,4,06,0,12,,,,X20,
205931465,HELPING HANDS FOR HAITI,% DAVID HANSEN,45406 295TH ST,IRENE,SD,57037-6612,0000,03,3,2000,200705,1,15,000000000,1,01,201912,2,4,01,0,12,16426,147402,147402,B82,
205944199,MODERN WOODMEN OF AMERICA,% BROCKTON R DAVIS,809 SOUTH ST STE 301,RAPID CITY,SD,57701-3585,1519,08,9,1000,196105,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,17381
205991060,CHURCH AT THE GATE ASSEMBLY OF GODINC,% CHARLES BAUMAN,PO BOX 817,N SIOUX CITY,SD,57049-0817,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
206830581,VASILIUS FAMILY FOUNDATION,% CORUNDUM TRUST COMPANY INC,401 E 8TH ST STE 303,SIOUX FALLS,SD,57103-7032,0000,03,3,1200,200606,1,04,000000000,1,01,201812,7,6,00,1,12,6846019,2287640,,T20,CORUNDUM TRUST COMPANY LLC TTEE
206926394,WILLIAM ALEXANDER AND LISA BEACH MEMORIAL TR,% THE FIRST NATL BANK IN SIOUX FALL,PO BOX 5186,SIOUX FALLS,SD,57117-5186,0000,92,0,1000,000000,0,00,000000000,0,12,201912,6,4,00,1,12,1299857,213553,,,
206991787,KENNETH S OTTIS FBO DAKOTA WESLEYANUNIVERSITY DEPT OF BIOLOGY,,100 S PHILLIPS AVENUE,SIOUX FALLS,SD,57104-6745,0000,92,0,1000,000000,0,00,000000000,0,12,201812,3,3,00,1,12,96008,32181,,,FIRST NATL BANK IN SIOUX FALLS TTEE
207452567,DONALD STIP CHARITABLE REMAINDER UNITRUST,% CORTRUST BANK TTEE,300 CHERAPA PL STE 101,SIOUX FALLS,SD,57103-2280,0000,03,3,1000,201006,1,04,928000000,2,01,201812,6,7,00,1,12,4886761,5028888,,T90,
208045479,MODERN WOODMEN OF AMERICA,% NATASHA L THIRY,PO BOX 126,KENNEBEC,SD,57544-0126,1519,08,9,1000,196105,1,00,211902602,5,01,201912,0,0,02,0,12,0,0,0,,4314
208046252,SOUTH DAKOTA ADVERTISING FEDERATION,% RUTH ANN SCOTT,PO BOX 82,SIOUX FALLS,SD,57101-0082,0000,06,3,2000,200710,2,00,000000000,1,01,201906,3,4,01,0,06,65113,142116,100609,S41,
208048033,CROSSROADS CHURCH OF CUSTER SD,,PO BOX 628,CUSTER,SD,57730-0628,1729,03,9,7100,196504,1,10,059927602,5,01,,0,0,06,0,12,,,,,
208063017,SISSETON AREA FRIENDS & NEIGHBORSCLUB INC,% ANDREA WALETICH,417 E OAK ST,SISSETON,SD,57262-1530,0000,04,3,2000,200703,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,S80,
208084679,BRASS FAMILY FOUNDATION,% LORIN L BRASS,46652 278TH ST,LENNOX,SD,57039-5342,0000,03,3,1200,200706,1,04,000000000,1,01,201812,6,6,00,1,12,2381678,1244714,,T20,
208090454,THUNDER VALLEY COMMUNITY DEVELOPMENT CORPORATION,% NICK TILSEN,PO BOX 290,PORCUPINE,SD,57772-0290,0000,03,3,2000,200703,1,15,000000000,1,01,201812,8,7,01,0,12,11963957,6953462,6953462,S20,THUNDER VALLEY
208111086,WHETSTONE VALLEY YOUTH FOOTBALLASSOCIATION,% BRIAN SANDVIG,310 HIGHLAND DR,MILBANK,SD,57252-3616,0000,03,3,1000,200704,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,N65,
208117164,SUSTAINABLE HARVEST ALLIANCE,% DAN OBRIAN,1475 VALLEY DR,RAPID CITY,SD,57703-4088,0000,03,3,1000,200801,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,P99,
208119751,SIOUX FALLS CONCERTS ASSOCIATION,% S STILWELL,PO BOX 1391,SIOUX FALLS,SD,57101-1391,0000,03,3,1000,200703,1,15,000000000,1,01,201808,4,4,01,0,08,218895,152580,152580,A68,
208127179,CHANGING LIVES INTERNATIONALMINISTRIES,% WOYATAN LUTHERAN CHURCH,13378 ALKALI RD,STURGIS,SD,57785-6623,0000,03,3,1000,201711,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,A12,
208152072,CNOS FOUNDATION,% MICHAEL F HURLBURT,575 N SIOUX POINT RD,DAKOTA DUNES,SD,57049-5312,0000,03,3,1200,200905,1,16,000000000,1,01,201812,4,6,01,0,12,224904,1168472,1147373,E60,
208212425,RAPID CITY WEST HIGH SCHOOLBASEBALL CLUB INC,% BRAD HANSEN,PO BOX 7762,RAPID CITY,SD,57709-0000,0000,03,3,5000,200805,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
208223188,ROAD RUNNERS CLUB OF AMERICA,% TIM RABEN,PO BOX 1713,RAPID CITY,SD,57709-1713,2702,03,9,1000,197603,2,15,300288000,5,01,201912,0,0,02,0,12,0,0,0,,BLACK HILLS RUNNERS CLUB
208330681,NORTHERN PLAINS PREVENTION INC,,PO BOX 820,EAGLE BUTTE,SD,57625-0820,0000,03,3,1000,200911,1,15,000000000,1,01,201712,0,0,02,0,12,0,0,0,E70,
208450243,AMERICAN STRING TEACHERS ASSOCIATION INCORPORATED,% JOHN E BRAWAND,2905 S LINCOLN AVE,SIOUX FALLS,SD,57105-4323,1880,03,9,1000,198801,1,16,000000000,1,01,201906,0,0,02,0,06,0,0,0,,SOUTH DAKOTA UNIT
208456937,HERITAGE PROTESTANT REFORMED CHURCH,,3800 E 15TH ST,SIOUX FALLS,SD,57103-3011,3875,03,9,7000,200207,1,10,000000000,1,01,,0,0,06,0,12,,,,,
208516861,HARROLD RURAL FIRE DEPT INCORPERATED,% DEAN BECKER,PO BOX 218,HARROLD,SD,57536-0218,0000,03,3,1200,200812,1,15,000000000,1,01,201912,4,3,02,0,12,223526,43839,42194,M24,
208521374,CAMP GILBERT INC,% DANIEL J BALLARD,201 W STONE ST,BRANDON,SD,57005-3025,0000,03,3,1000,200708,1,16,000000000,1,01,201812,4,4,01,0,12,222459,126637,126637,P82,
208535871,SCULPTUREWALK INC,% JIM CLARK,300 SOUTH PHILLIPS AVENUE,SIOUX FALLS,SD,57104-6327,0000,03,3,1200,200707,1,15,000000000,1,01,201812,6,6,01,0,12,2667818,1405065,1314633,A40,
208541887,FREDERICK AREA HISTORICAL SOCIETY,% PEGGY WORTHY,414 MAIN STREET,FREDERICK,SD,57441-0000,0000,03,3,1200,201702,1,15,000000000,1,01,201904,0,0,02,0,04,0,0,0,A20,
208561749,HISEGA MEADOWS WATER INC,% DAVID HANNA,2315 LINDSEY DR,RAPID CITY,SD,57702-4756,0000,12,3,1000,201005,2,00,000000000,1,01,201906,6,4,01,0,06,1553433,236412,236412,W80,
208583723,GOMADIS INTERNATIONAL,% TORREY BABB,715 N SIX MILE RD,SIOUX FALLS,SD,57110-7421,0000,03,3,7000,200706,1,15,000000000,1,01,201812,4,4,01,0,12,139371,324361,232352,X20,
208612763,COMMUNITY DEVELOPMENT FOUNDATION,% JAMES BORSZICH,1705 DAKOTA AVE S,HURON,SD,57350-3931,0000,03,3,1000,200808,1,15,000000000,1,01,201812,6,6,01,0,12,4771140,1071329,1071329,S32,
208617462,DAKOTA DACHSHUND RESCUE INC,,7505 E MYSTIC DR,SIOUX FALLS,SD,57110-6256,0000,03,3,4000,201906,1,15,000000000,1,01,202003,0,0,02,0,03,0,0,0,D20,
208631051,VALLEY TELECOMMUNICATIONSCOOPERATIVE ASSOCIATION INC VEBA TR,% FIRST NATIONAL BANK,100 S PHILLIPS AVENUE,SIOUX FALLS,SD,57104-6745,0000,09,3,1000,200802,2,00,000000000,2,01,201812,6,5,01,0,12,1234278,603413,113051,Y43,
208653847,ALL ABOUT U ADOPTIONS INC,% BARBARA PEARSON-CRAMER,PO BOX 90542,SIOUX FALLS,SD,57109-0542,0000,03,3,1000,200712,1,03,000000000,1,01,201812,4,4,00,1,12,243405,417235,,P31,
208687130,NUSZ FAMILY FOUNDATION,% L NUSZ,PO BOX 305,MENNO,SD,57045-0305,0000,03,3,1000,200712,1,04,000000000,2,01,201912,1,1,00,1,12,4130,1,,T22,
208712140,DAKOTA SKY FOUNDATION,% ANDREW REINARTZ,PO BOX 2464,SIOUX FALLS,SD,57101-2464,0000,03,3,1000,201103,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,A68,
208719674,HARRISBURG ECONOMIC DEVELOPMENTCORPORATION,% COURTNEY LENS,PO BOX 384,HARRISBURG,SD,57032-0384,0000,04,3,1000,200807,2,00,000000000,1,01,201912,4,3,01,0,12,391331,82356,82356,S30,
208783287,MILBANK BALL DIAMOND ASSOCIATION,% DARIN MERTENS,47873 152ND ST,MILBANK,SD,57252-5987,0000,03,3,1200,201012,1,15,000000000,5,01,201812,2,3,01,0,12,22728,54181,38361,N63,
208784637,WEGNER ARBORETUM SOCIETY,% CHARLES D GULLICKSON,1900 S PERRY PL,SIOUX FALLS,SD,57110-7675,0000,03,3,2100,200807,1,15,000000000,1,01,201812,4,4,01,0,12,284697,127084,126749,A80,
208802550,DEUEL GYMNASTICS INC,% DAN SIEVERS,305 4TH ST W,CLEAR LAKE,SD,57226-4104,0000,03,3,1200,200708,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N60,
208819807,HEART OF UKRAINE MINISTRIES,,PO BOX 608,TEA,SD,57064-0608,0000,03,3,1200,201401,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,Q33,
208871209,NEMO CEMETERY ASSOCIATION,,PO BOX 101,NEMO,SD,57759-0101,0000,13,3,1000,201910,1,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,Y50,
208871974,KIDS & CHROME FOUNDATION INC,% BARRY J BURGESS,PO BOX 602,STURGIS,SD,57785-0602,0000,03,3,1000,200804,1,16,000000000,1,01,201812,0,0,02,0,12,0,0,0,P12,
208883057,ECOSUN PRAIRIE FARMS INC,% W CARTER JOHNSON,906 CANDLEWOOD LN,BROOKINGS,SD,57006-3853,0000,03,3,8000,200802,1,15,000000000,1,01,201912,1,1,02,0,12,2101,5600,5600,K20,
208885740,FAMILY MOTOR COACH ASSOCIATION,% BARBARA SCHLEUSE,3916 N POTSDAM AVE,SIOUX FALLS,SD,57104-7048,2609,07,9,1000,197501,2,00,299318000,5,01,201912,0,0,02,0,12,0,0,0,,BERNIE & RED CHAPTER
208893136,WASHINGTON HIGH SCHOOL SENIOR CLASSGRADUATION ACTIVITIES COMMITTE,% SHARON WOLLMAN,501 N SYCAMORE AVE,SIOUX FALLS,SD,57110-5752,0000,03,3,1000,200707,1,15,000000000,1,01,201906,1,3,02,0,06,5794,41265,24328,B112,
208985361,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% NANCY GIENAPP,924 N SUMMIT AVE,MADISON,SD,57042-1733,0239,04,9,3000,194012,2,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,MADISON LIONS CLUB
222780214,CLOVER CHARITABLE FUND INC,% ANDREW HOLLANDER,20460 BLACK DOG PL,STURGIS,SD,57785-5525,0000,03,3,1000,198705,1,04,602000000,1,01,201809,1,2,00,1,09,5867,24563,,,
222942586,HUNTINGTONS DISEASE OF AMERICA,,2509 S JEFFERSON AVE,SIOUX FALLS,SD,57105-3413,9201,03,9,1000,198802,1,15,179000000,1,01,,0,0,02,0,12,,,,,SOUTH DAKOTA CHAPTER
223202714,PUBLIC RADIO NEWS DIRECTORS INC,% WCBU FM,999 MAIN ST,STURGIS,SD,57785-1620,0000,06,3,1000,199301,2,00,205200000,1,01,201912,3,4,01,0,12,72242,334366,334366,,
223423126,HIGH PERFORMANCE INSULATION PROFESSIONALS,,22640 HAZEL LN,RAPID CITY,SD,57702-7798,0000,03,3,2000,201708,1,16,000000000,1,01,201812,3,4,01,0,12,56860,326832,66936,S41,
223824364,ROLLING THUNDER INC,% PRES STEVE STUTSON,PO BOX 2611,SIOUX FALLS,SD,57101-2611,3437,04,9,1000,199608,2,00,908000000,1,01,201912,0,0,02,0,12,0,0,0,,1 SD CHAP
223935034,MARTIN AREA CHAMBER OF COMMERCE,% CAROL SAXTON,PO BOX 308,MARTIN,SD,57551-0308,0000,06,3,3000,200607,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,S41,
223946421,SIOUX EMPIRE HOME BUILDERS CARE FOUNDATION,% CINDY SHEEHAN,6904 S LYNCREST PL,SIOUX FALLS,SD,57108-2565,0000,03,3,1200,200701,1,15,000000000,1,01,201812,5,4,01,0,12,720692,275143,219268,,
233103244,TEMPLE BUILDING ASSOCIATION OF WATERTOWN SD,% SELMA MITCHELL,PO BOX 941,WATERTOWN,SD,57201-0941,0000,02,3,1000,201105,2,00,000000000,1,01,201912,0,0,02,0,12,0,0,0,S47,
237002314,NORTHERN STATE UNIVERSITY FOUNDATION,,620 15TH AVE SE BECKMAN BLDG,ABERDEEN,SD,57401-7610,0000,03,3,1200,196902,1,13,059040000,1,01,201806,9,8,01,0,06,83229575,25422058,21459598,,
237003936,PEACE LUTHERAN CHURCH,,5509 W 41ST ST,SIOUX FALLS,SD,57106-1301,9386,03,9,7000,198804,1,10,001000000,1,01,,0,0,06,0,05,,,,,
237009178,AMERICAN LEGION AUXILIARY,% SUSAN FRANTZICK,22756 PICKARTS LN,BOX ELDER,SD,57719-9320,0000,19,3,1000,201408,1,00,319000000,1,01,201903,0,0,02,0,03,0,0,0,W99,22 ALA RAPID CITY UNIT
237009717,DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,% HEATHER BARRON-GALVAN,2004 WALNUT ST,YANKTON,SD,57078-2137,1741,06,9,2000,197002,2,00,059205000,5,01,201905,0,0,02,0,05,0,0,0,,SD XI CHAPTER
237010355,NATIONAL AMERICAN UNIVERSITY FOUNDATION,,PO BOX 3732,RAPID CITY,SD,57709-3732,0000,03,3,1200,196903,1,16,040059921,1,01,201912,5,2,02,0,12,615320,21330,21330,,
237010357,SALEM YOUTH ACTIVITIES CORPORATION,% LAURA GESSNER,25396 MUSTANG PL,SALEM,SD,57058-5540,0000,07,3,1000,196903,2,00,318349000,1,01,201812,0,0,02,0,12,0,0,0,,
237014964,AMERICAN LEGION,% WILLIAM KELLY,PO BOX 64,HERMOSA,SD,57744-0064,0925,19,9,1000,196904,1,00,907908000,5,01,201912,0,0,02,0,12,0,0,0,,303 BATTLE CREEK POST 303
237018164,BROOKINGS COUNTY HISTORICAL SOCIETY,,PO BOX 872,BROOKINGS,SD,57006-0872,0000,03,3,1200,201303,1,15,059060000,1,01,201909,4,3,02,0,09,259287,27129,27129,A80,
237018938,AMERICAN POSTAL WORKERS UNION,% APWU,PO BOX 817,PIERRE,SD,57501-0817,2474,05,9,3000,197311,2,00,263279000,5,01,201812,0,0,02,0,12,0,0,0,,2787 PIERRE LOCAL
237019555,NATIONAL EXCHANGE CLUB,,PO BOX 811,MITCHELL,SD,57301-0811,1097,04,9,1000,195009,2,00,059328000,5,01,201906,3,3,02,0,06,73954,35821,16841,,2094 MITCHELL
237024022,HISTORICAL SOCIETY INC CLAY COUNTY,,15 AUSTIN ST,VERMILLION,SD,57069-3055,0000,03,3,1000,196908,1,15,062060000,1,01,202003,0,0,02,0,03,0,0,0,,
237024207,AMERICAN LEGION AUXILIARY,% GLORIA FAYE TRUMAN,204 N PLEASANT ST,HOWARD,SD,57349-8807,0964,19,9,1000,194610,1,00,319000000,5,01,201912,0,0,02,0,12,0,0,0,,145 NELS PEDERSEN
237024540,TORONTO COMMUNITY CLUB INC,% LINDA GRIMLIE,19193 477TH AVE,BRANDT,SD,57218-5702,0000,04,3,3000,197006,2,00,382000000,1,01,201812,0,0,02,0,12,0,0,0,,
237024999,MILLER FIRE DEPARTMENT,,105 W 1ST AVE,MILLER,SD,57362-1303,0000,04,3,3000,196906,2,00,407000000,1,01,201812,4,4,01,0,12,383407,126198,119859,,
237026166,AMERICAN WATER WORKS ASSOCIATION,% JODI JOHANSON,23343 479TH AVE,EGAN,SD,57024-6438,2004,03,9,1000,196905,1,16,059000000,1,01,201912,0,0,02,0,12,0,0,0,W038,SOUTH DAKOTA SECTION
237029130,FARMERS EDUCATIONAL & COOPERATIVE UNION OF AMERICA,% KARLA HOFHENKE,PO BOX 1388,HURON,SD,57350-1388,1840,05,9,1000,196702,2,00,059000000,1,01,,1,0,03,0,12,,,,,GROUP RETURN
237031360,ALPHA GAMMA RHO FRATERNITY,% JAMIE NETTUM,505 16TH AVE NE,WATERTOWN,SD,57201-8614,0339,07,9,1000,194103,2,00,922036040,5,01,201903,6,4,01,0,03,1692353,115569,115569,,ALPHA GAMMA RHO HOUSE CORP
237031824,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JAN RAE ENDES,26422 278TH AVE,WHITE RIVER,SD,57579-7924,0239,04,9,3000,196912,2,00,279319000,5,01,201812,0,0,02,0,12,0,0,0,,3434 WHITE RIVER
237038623,SOUTH DAKOTA LIBRARY ASSOCIATION,% BRENDA HEMMELMAN,PO BOX 283,LENNOX,SD,57039-0283,0000,03,3,2000,198404,1,16,061040000,5,01,201812,4,3,01,0,12,162735,81855,81855,B71I,
237039979,SOUTH DAKOTA COUNCIL ON ECONOMIC EDUCATION INC,% DIRECTOR,414 E CLARK ST,VERMILLION,SD,57069-2307,0000,03,3,2000,196909,1,15,059120040,1,01,201812,0,0,02,0,12,0,0,0,,
237042379,NETHERLANDS REFORMED CHRISTIAN SCHOOL,,PO BOX 109,CORSICA,SD,57328-0109,0000,03,3,7000,196910,1,10,001000000,1,01,,0,0,06,0,12,,,,,
237049602,SOCIETY OF INDIAN MISSIONS INCORPORATED 234 TAFT ST,,PO BOX 1348,MISSION,SD,57555-1348,0000,03,3,7000,196911,1,10,001000000,1,01,,0,0,06,0,05,,,,,
237049603,WORD OFLIFE CHURCH OF COLMAN 224 S FLORENCE,,PO BOX 158,COLMAN,SD,57017-0158,0000,03,3,7000,196911,1,10,001000000,1,01,,0,0,06,0,09,,,,,
237052004,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% PAUL OLSON,PO BOX 148,PRESHO,SD,57568-0148,0239,04,9,3000,196912,2,00,279319000,5,01,201912,0,0,02,0,12,0,0,0,,3425 PRESHO MEDICINE CREEK
237057062,SOUTH DAKOTA EMERGENCY MANAGEMENT ASSOC,% REGAN SMITH,411 2ND AVE E,SISSETON,SD,57262-1453,0000,06,3,2000,202002,2,00,205000000,5,01,201812,1,1,02,0,12,6056,9909,9909,S40,
237062273,ABERDEEN AREA BOYS AND GIRLS CLUB,,1121 1ST AVE SE,ABERDEEN,SD,57401-4704,0000,03,3,1000,197012,1,15,059318319,1,01,201908,7,6,01,0,08,6278307,1406910,1218518,,
237067923,ELMWOOD WOMENS GOLF ASSO SIOUX FALLS,% RUTH BENEDICT,4804 S PENNBROOK AVE,SIOUX FALLS,SD,57108-2946,0000,07,3,1000,201112,2,00,318319000,5,01,201912,0,0,02,0,12,0,0,0,N50,
237067938,TRINITY LUTHERAN CHURCH OF THE DEAF,,4801 E 6TH ST,SIOUX FALLS,SD,57110-1261,1709,03,9,7000,194107,1,10,001029000,5,01,,0,0,06,0,12,,,,,
237068188,YS MENS CLUB OF SIOUX FALLS SOUTH DAKOTA,% GEORGE REGAN,2600 S 1ST AVE,SIOUX FALLS,SD,57105-4909,0000,03,3,1000,197203,1,16,602000000,5,01,201612,0,0,02,0,12,0,0,0,,
237069436,GREATER HURON DEVELOPMENT CORPORATION,,1705 DAKOTA AVE S,HURON,SD,57350-3931,0000,06,3,2000,197006,2,00,403000000,1,01,201812,8,6,01,0,12,39511760,3865151,3865151,,
237070712,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% KAREN YOUNGMAN,1235 PINEWOOD LN,ABERDEEN,SD,57401-1693,1599,05,9,3000,197006,2,00,264480279,5,01,201912,0,0,02,0,12,0,0,0,,584
237072116,SOUTH DAKOTA ACHIEVE,% LIFESCAPE,4100 S WESTERN AVE,SIOUX FALLS,SD,57105-6620,0000,03,3,1200,197006,1,11,160150000,1,01,201906,8,8,01,0,06,14233991,27928554,27928554,P820,LIFESCAPE
237072158,PRISCILLA CLUB,% TERRI VAN ROEKEL,PO BOX 226,CORSICA,SD,57328-0226,0000,04,3,3000,197005,2,00,061000000,5,01,202003,0,0,02,0,03,0,0,0,,
237076731,LEAGUE OF WOMEN VOTERS OF SOUTH DAKOTA,% LEAGUE OF WOMEN VOTERS SIOUX FALL,2509 W 31ST ST,SIOUX FALLS,SD,57105-3303,2101,04,9,1000,197009,2,00,000000000,5,01,201906,0,0,02,0,06,0,0,0,,SIOUX FALLS CHAPTER
237079269,LEAGUE OF WOMEN VOTERS OF SOUTH DAKOTA,% EMILY GUHIN,2509 W 31ST ST,SIOUX FALLS,SD,57105-3303,0000,04,3,3000,201908,2,00,000000000,1,01,201906,0,0,02,0,06,0,0,0,W24,ABERDEEN AREA CHAPTER
237080235,AMERICAN SOCIETY FOR CLINICAL LABORATORY SCIENCE,% KRISTI ENERSON,4531 S RIVER OAKS DR,SIOUX FALLS,SD,57105-7036,2104,06,9,2000,197010,2,00,059602179,5,01,201804,0,0,02,0,04,0,0,0,,REGION V
237080888,SOUTH DAKOTA READY MIX CONCRETE ASSOCIATION,,PO BOX 52,DELL RAPIDS,SD,57022-0052,0000,06,3,2000,197011,2,00,200059000,1,01,201912,4,4,01,0,12,296027,275764,275764,,
237086355,UNITED WAY OF NORTHEASTERN SOUTH DAKOTA,,PO BOX 1065,ABERDEEN,SD,57402-1065,0000,03,3,1000,197011,1,15,602000000,1,01,201908,4,5,01,0,08,295247,693875,693875,,
237087274,ALPHA CHI SIGMA FRATERNITY COLLEGIATE CHAPTER,% TREASURER BETA PHI,501 E SAINT JOSEPH ST,RAPID CITY,SD,57701-3901,0402,03,9,1200,197012,1,15,036319059,5,01,201912,0,0,02,0,12,0,0,0,,BETA PHI CHAPTER
237088782,WESLEYAN HOMES INC,% SHARON SHAW,PO BOX 205,GETTYSBURG,SD,57442-0205,0000,03,3,1000,197011,1,17,399000000,1,01,202003,0,0,02,0,03,0,0,0,E91Z,
237092995,AMERICAN LEGION AUXILIARY,% DEBRA MACDONALD,1131 NAPLES COURT,RAPID CITY,SD,57701-5904,0964,19,9,1000,197102,1,00,319000000,5,01,201912,0,0,02,0,12,0,0,0,,303 BATTLE CREEK
237095605,TOASTMASTERS INTERNATIONAL,% SODAK TOASTMASTERS CLUB,115 N DAKOTA AVE APT 117,SIOUX FALLS,SD,57104-6424,0820,03,9,2000,194505,1,16,059319000,1,01,201912,0,0,02,0,12,0,0,0,,224 SODAK TOASTMASTERS CLUB
237098287,TOASTMASTERS INTERNATIONAL,% SKYLINE CLUB,1 WYOMING ST,RAPID CITY,SD,57701-7628,0820,03,9,2000,194505,1,16,059319000,5,01,201912,0,0,02,0,12,0,0,0,,3258 SKYLINE CLUB
237098383,TRIPP COUNTY HISTORICAL SOCIETY INC,,PO BOX 287,WINNER,SD,57580-0287,0000,03,3,2000,197102,1,15,059062000,1,01,201912,4,4,01,0,12,151032,132303,132303,,
237098846,LEMMON JUNIOR LIVESTOCK SHOW,% KOREEN ANDERSON,PO BOX 286,LEMMON,SD,57638-0286,0000,05,3,1000,197101,2,00,065207000,1,01,202004,0,0,02,0,04,0,0,0,,
237100254,APPA-ASSOCIATION OF HIGHER EDUCATION FACILITIES OFFICERS,% BELINDA DOVALINA,BOX 2150,BROOKINGS,SD,57007-0001,8221,03,9,1000,197703,1,16,059603000,1,01,201903,5,4,01,0,03,544079,346366,346366,B030,CAPPA INC
237101054,EAST RIVER LEGAL SERVICES CORPORATION,,335 N MAIN AVE STE 200,SIOUX FALLS,SD,57104-6038,0000,03,3,1000,197103,1,15,561000000,1,01,201812,4,5,01,0,12,108941,735518,735518,I83Z,
237101338,SCHOOL ADMINISTRATORS OF SOUTH DAKOTA,% ROBERT L MONSON,PO BOX 1141,PIERRE,SD,57501-1141,0000,06,3,2000,197206,2,00,059205000,5,01,201906,4,4,01,0,06,477099,340170,340170,,
